video,label,dataset,p,n_frames,source
id50_0004,0,celebdf,0.37671718,8,CelebDF
id50_0005,0,celebdf,0.29118863,8,CelebDF
id50_0006,0,celebdf,0.09732098,8,CelebDF
id50_0007,0,celebdf,0.56959116,8,CelebDF
id50_0008,0,celebdf,0.14391895,7,CelebDF
id50_0009,0,celebdf,0.32380977,8,CelebDF
id50_id49_0000,1,celebdf,0.34030485,7,CelebDF
id50_id49_0001,1,celebdf,0.7147972,7,CelebDF
id50_id49_0002,1,celebdf,0.9997299,8,CelebDF
id50_id49_0003,1,celebdf,0.757659,8,CelebDF
id50_id49_0004,1,celebdf,0.8718078,8,CelebDF
id50_id49_0005,1,celebdf,0.5949105,8,CelebDF
id50_id49_0006,1,celebdf,0.6470304,8,CelebDF
id50_id49_0007,1,celebdf,0.7587577,8,CelebDF
id50_id49_0009,1,celebdf,0.5872724,8,CelebDF
id50_id51_0000,1,celebdf,0.033448685,7,CelebDF
id50_id51_0001,1,celebdf,0.8442321,7,CelebDF
id50_id51_0002,1,celebdf,0.99666363,8,CelebDF
id50_id51_0003,1,celebdf,0.7597346,8,CelebDF
id50_id51_0004,1,celebdf,0.7296257,8,CelebDF
id50_id51_0005,1,celebdf,0.7161416,8,CelebDF
id50_id51_0006,1,celebdf,0.563689,8,CelebDF
id50_id51_0007,1,celebdf,0.6830756,8,CelebDF
id50_id51_0008,1,celebdf,0.843705,7,CelebDF
id50_id51_0009,1,celebdf,0.58840764,8,CelebDF
id50_id52_0000,1,celebdf,0.08490711,7,CelebDF
id50_id52_0001,1,celebdf,0.74246174,7,CelebDF
id50_id52_0002,1,celebdf,0.8970361,8,CelebDF
id50_id52_0003,1,celebdf,0.7458991,8,CelebDF
id50_id52_0004,1,celebdf,0.7698262,8,CelebDF
id50_id52_0006,1,celebdf,0.4067914,8,CelebDF
id50_id52_0007,1,celebdf,0.5428096,8,CelebDF
id50_id52_0009,1,celebdf,0.46179202,8,CelebDF
id50_id53_0000,1,celebdf,0.6675239,7,CelebDF
id50_id53_0001,1,celebdf,0.8224091,7,CelebDF
id50_id53_0002,1,celebdf,0.9993212,8,CelebDF
id50_id53_0004,1,celebdf,0.8668376,8,CelebDF
id50_id53_0005,1,celebdf,0.42877233,8,CelebDF
id50_id53_0006,1,celebdf,0.47499058,8,CelebDF
id50_id53_0007,1,celebdf,0.669343,8,CelebDF
id50_id53_0009,1,celebdf,0.5750856,8,CelebDF
id50_id54_0000,1,celebdf,0.31365874,7,CelebDF
id50_id54_0001,1,celebdf,0.77699405,7,CelebDF
id50_id54_0002,1,celebdf,0.99982095,8,CelebDF
id50_id54_0004,1,celebdf,0.8347823,8,CelebDF
id50_id54_0005,1,celebdf,0.8355262,8,CelebDF
id50_id54_0006,1,celebdf,0.47823617,8,CelebDF
id50_id54_0007,1,celebdf,0.67041326,8,CelebDF
id50_id54_0009,1,celebdf,0.64036894,8,CelebDF
id50_id55_0000,1,celebdf,0.29957983,7,CelebDF
id50_id55_0001,1,celebdf,0.8460919,7,CelebDF
id50_id55_0002,1,celebdf,0.9990502,8,CelebDF
id50_id55_0003,1,celebdf,0.74452335,8,CelebDF
id50_id55_0004,1,celebdf,0.6401937,8,CelebDF
id50_id55_0005,1,celebdf,0.78974664,8,CelebDF
id50_id55_0006,1,celebdf,0.56635696,8,CelebDF
id50_id55_0007,1,celebdf,0.5589689,8,CelebDF
id50_id55_0009,1,celebdf,0.56144255,8,CelebDF
id50_id56_0000,1,celebdf,0.37531385,7,CelebDF
id50_id56_0001,1,celebdf,0.70820284,7,CelebDF
id50_id56_0002,1,celebdf,0.883967,8,CelebDF
id50_id56_0004,1,celebdf,0.7893243,8,CelebDF
id50_id56_0005,1,celebdf,0.4180701,8,CelebDF
id50_id56_0006,1,celebdf,0.6949528,8,CelebDF
id50_id56_0007,1,celebdf,0.563103,8,CelebDF
id50_id56_0008,1,celebdf,0.8545036,7,CelebDF
id50_id56_0009,1,celebdf,0.4986071,8,CelebDF
id50_id57_0000,1,celebdf,0.119104326,7,CelebDF
id50_id57_0001,1,celebdf,0.56620204,7,CelebDF
id50_id57_0002,1,celebdf,0.9628694,8,CelebDF
id50_id57_0003,1,celebdf,0.8734416,8,CelebDF
id50_id57_0004,1,celebdf,0.5917724,8,CelebDF
id50_id57_0005,1,celebdf,0.8648863,8,CelebDF
id50_id57_0006,1,celebdf,0.38830814,8,CelebDF
id50_id57_0007,1,celebdf,0.6339977,8,CelebDF
id50_id57_0008,1,celebdf,0.8544935,7,CelebDF
id50_id57_0009,1,celebdf,0.13879438,8,CelebDF
id51_0000,0,celebdf,0.23286878,8,CelebDF
id51_0001,0,celebdf,0.08534123,8,CelebDF
id51_0002,0,celebdf,0.009125339,8,CelebDF
id51_0003,0,celebdf,0.39116186,7,CelebDF
id51_0004,0,celebdf,0.30612153,8,CelebDF
id51_0005,0,celebdf,0.2558436,8,CelebDF
id51_0006,0,celebdf,0.53651255,7,CelebDF
id51_0007,0,celebdf,0.62899864,8,CelebDF
id51_0008,0,celebdf,0.42444906,7,CelebDF
id51_0009,0,celebdf,0.05993491,7,CelebDF
id51_id49_0000,1,celebdf,0.613729,8,CelebDF
id51_id49_0001,1,celebdf,0.7748787,8,CelebDF
id51_id49_0002,1,celebdf,0.20727538,8,CelebDF
id51_id49_0004,1,celebdf,0.7683446,7,CelebDF
id51_id49_0005,1,celebdf,0.64005727,8,CelebDF
id51_id49_0006,1,celebdf,0.7024857,7,CelebDF
id51_id49_0007,1,celebdf,0.77280086,8,CelebDF
id51_id49_0008,1,celebdf,0.6081309,7,CelebDF
id51_id50_0000,1,celebdf,0.6074916,8,CelebDF
id51_id50_0001,1,celebdf,0.6675466,8,CelebDF
id51_id50_0002,1,celebdf,0.089982204,8,CelebDF
id51_id50_0004,1,celebdf,0.8452523,8,CelebDF
id51_id50_0005,1,celebdf,0.54527617,8,CelebDF
id51_id50_0006,1,celebdf,0.75474656,7,CelebDF
id51_id50_0007,1,celebdf,0.8357547,8,CelebDF
id51_id50_0008,1,celebdf,0.5197064,7,CelebDF
id51_id53_0000,1,celebdf,0.8344581,8,CelebDF
id51_id53_0001,1,celebdf,0.8465429,8,CelebDF
id51_id53_0002,1,celebdf,0.30513385,8,CelebDF
id51_id53_0004,1,celebdf,0.8179361,8,CelebDF
id51_id53_0005,1,celebdf,0.5759574,8,CelebDF
id51_id53_0006,1,celebdf,0.7906362,7,CelebDF
id51_id53_0007,1,celebdf,0.7710608,8,CelebDF
id51_id53_0008,1,celebdf,0.5881248,7,CelebDF
id51_id53_0009,1,celebdf,0.8762759,7,CelebDF
id51_id54_0000,1,celebdf,0.73984134,8,CelebDF
id51_id54_0001,1,celebdf,0.665108,8,CelebDF
id51_id54_0002,1,celebdf,0.14583112,8,CelebDF
id51_id54_0004,1,celebdf,0.6582111,8,CelebDF
id51_id54_0005,1,celebdf,0.63514835,8,CelebDF
id51_id54_0006,1,celebdf,0.72030216,7,CelebDF
id51_id54_0007,1,celebdf,0.7580695,8,CelebDF
id51_id54_0008,1,celebdf,0.51008695,7,CelebDF
id51_id54_0009,1,celebdf,0.8710092,7,CelebDF
id51_id55_0000,1,celebdf,0.57657087,8,CelebDF
id51_id55_0001,1,celebdf,0.76190543,8,CelebDF
id51_id55_0002,1,celebdf,0.20348798,8,CelebDF
id51_id55_0004,1,celebdf,0.84040546,8,CelebDF
id51_id55_0005,1,celebdf,0.45540625,8,CelebDF
id51_id55_0006,1,celebdf,0.68199223,7,CelebDF
id51_id55_0007,1,celebdf,0.7789445,8,CelebDF
id51_id55_0008,1,celebdf,0.45308074,7,CelebDF
id51_id56_0000,1,celebdf,0.72153234,8,CelebDF
id51_id56_0001,1,celebdf,0.6969217,8,CelebDF
id51_id56_0002,1,celebdf,0.13127804,8,CelebDF
id51_id56_0004,1,celebdf,0.7826324,8,CelebDF
id51_id56_0005,1,celebdf,0.31540072,8,CelebDF
id51_id56_0006,1,celebdf,0.45461655,7,CelebDF
id51_id56_0007,1,celebdf,0.7211952,8,CelebDF
id51_id56_0008,1,celebdf,0.38459757,7,CelebDF
id51_id57_0000,1,celebdf,0.4515692,8,CelebDF
id51_id57_0001,1,celebdf,0.5778479,8,CelebDF
id51_id57_0002,1,celebdf,0.10395942,8,CelebDF
id51_id57_0004,1,celebdf,0.50940835,8,CelebDF
id51_id57_0005,1,celebdf,0.24082798,8,CelebDF
id51_id57_0006,1,celebdf,0.5570442,7,CelebDF
id51_id57_0007,1,celebdf,0.80043447,8,CelebDF
id51_id57_0008,1,celebdf,0.43952584,7,CelebDF
id51_id58_0000,1,celebdf,0.6611114,8,CelebDF
id51_id58_0001,1,celebdf,0.57514685,8,CelebDF
id51_id58_0002,1,celebdf,0.23570366,8,CelebDF
id51_id58_0004,1,celebdf,0.7474842,8,CelebDF
id51_id58_0005,1,celebdf,0.10799959,8,CelebDF
id51_id58_0006,1,celebdf,0.6536741,7,CelebDF
id51_id58_0007,1,celebdf,0.73442614,8,CelebDF
id51_id58_0008,1,celebdf,0.64587754,7,CelebDF
id51_id58_0009,1,celebdf,0.92386734,7,CelebDF
id52_0000,0,celebdf,0.038796525,8,CelebDF
id52_0001,0,celebdf,0.0731498,5,CelebDF
id52_0002,0,celebdf,0.0024150982,8,CelebDF
id52_0003,0,celebdf,0.44823965,8,CelebDF
id52_0004,0,celebdf,0.013140874,7,CelebDF
id52_0005,0,celebdf,0.51917446,8,CelebDF
id52_0006,0,celebdf,0.4728935,8,CelebDF
id52_0007,0,celebdf,0.19575918,8,CelebDF
id52_0008,0,celebdf,7.316879e-05,8,CelebDF
id52_0009,0,celebdf,0.45101196,8,CelebDF
id52_id49_0000,1,celebdf,0.9702888,8,CelebDF
id52_id49_0001,1,celebdf,0.7537491,5,CelebDF
id52_id49_0002,1,celebdf,0.13229322,8,CelebDF
id52_id49_0003,1,celebdf,0.66659653,8,CelebDF
id52_id49_0004,1,celebdf,0.8371285,7,CelebDF
id52_id49_0005,1,celebdf,0.760557,8,CelebDF
id52_id49_0006,1,celebdf,0.871999,8,CelebDF
id52_id49_0007,1,celebdf,0.6157423,8,CelebDF
id52_id49_0008,1,celebdf,0.7905215,8,CelebDF
id52_id49_0009,1,celebdf,0.8435479,8,CelebDF
id52_id50_0000,1,celebdf,0.9744362,8,CelebDF
id52_id50_0001,1,celebdf,0.6259081,5,CelebDF
id52_id50_0002,1,celebdf,0.016185438,8,CelebDF
id52_id50_0003,1,celebdf,0.71090513,8,CelebDF
id52_id50_0004,1,celebdf,0.5274478,7,CelebDF
id52_id50_0005,1,celebdf,0.74737376,8,CelebDF
id52_id50_0006,1,celebdf,0.8724473,8,CelebDF
id52_id50_0007,1,celebdf,0.12021044,8,CelebDF
id52_id50_0008,1,celebdf,0.36347404,8,CelebDF
id52_id50_0009,1,celebdf,0.6004212,8,CelebDF
id52_id53_0000,1,celebdf,0.8724565,8,CelebDF
id52_id53_0001,1,celebdf,0.69225997,5,CelebDF
id52_id53_0002,1,celebdf,0.14115825,8,CelebDF
id52_id53_0003,1,celebdf,0.74538696,8,CelebDF
id52_id53_0004,1,celebdf,0.7692078,7,CelebDF
id52_id53_0005,1,celebdf,0.71012354,8,CelebDF
id52_id53_0006,1,celebdf,0.8745483,8,CelebDF
id52_id53_0007,1,celebdf,0.35872495,8,CelebDF
id52_id53_0008,1,celebdf,0.2458838,8,CelebDF
id52_id53_0009,1,celebdf,0.8151509,8,CelebDF
id52_id54_0000,1,celebdf,0.8743731,8,CelebDF
id52_id54_0001,1,celebdf,0.7857295,5,CelebDF
id52_id54_0002,1,celebdf,0.27495596,8,CelebDF
id52_id54_0003,1,celebdf,0.63837665,8,CelebDF
id52_id54_0004,1,celebdf,0.60665697,7,CelebDF
id52_id54_0005,1,celebdf,0.7883147,8,CelebDF
id52_id54_0006,1,celebdf,0.87710375,8,CelebDF
id52_id54_0007,1,celebdf,0.4628049,8,CelebDF
id52_id54_0008,1,celebdf,0.6429056,8,CelebDF
id52_id54_0009,1,celebdf,0.74342775,8,CelebDF
id52_id55_0000,1,celebdf,0.8742225,8,CelebDF
id52_id55_0001,1,celebdf,0.7982178,5,CelebDF
id52_id55_0002,1,celebdf,0.041806255,8,CelebDF
id52_id55_0003,1,celebdf,0.5358895,8,CelebDF
id52_id55_0004,1,celebdf,0.38794613,7,CelebDF
id52_id55_0005,1,celebdf,0.78461164,8,CelebDF
id52_id55_0006,1,celebdf,0.8723686,8,CelebDF
id52_id55_0007,1,celebdf,0.28484538,8,CelebDF
id52_id55_0008,1,celebdf,0.6210097,8,CelebDF
id52_id55_0009,1,celebdf,0.68958426,8,CelebDF
id52_id56_0000,1,celebdf,0.86407125,8,CelebDF
id52_id56_0001,1,celebdf,0.39630392,5,CelebDF
id52_id56_0002,1,celebdf,0.1917462,8,CelebDF
id52_id56_0003,1,celebdf,0.45948812,8,CelebDF
id52_id56_0004,1,celebdf,0.7213076,7,CelebDF
id52_id56_0005,1,celebdf,0.7553805,8,CelebDF
id52_id56_0006,1,celebdf,0.79760885,8,CelebDF
id52_id56_0007,1,celebdf,0.24813274,8,CelebDF
id52_id56_0008,1,celebdf,0.56389207,8,CelebDF
id52_id56_0009,1,celebdf,0.6234069,8,CelebDF
id52_id57_0000,1,celebdf,0.80759966,8,CelebDF
id52_id57_0001,1,celebdf,0.5972829,5,CelebDF
id52_id57_0002,1,celebdf,0.00094956567,8,CelebDF
id52_id57_0003,1,celebdf,0.6214703,8,CelebDF
id52_id57_0004,1,celebdf,0.3285062,7,CelebDF
id52_id57_0005,1,celebdf,0.74769664,8,CelebDF
id52_id57_0006,1,celebdf,0.78802884,8,CelebDF
id52_id57_0007,1,celebdf,0.23620632,8,CelebDF
id52_id57_0008,1,celebdf,0.006571723,8,CelebDF
id52_id57_0009,1,celebdf,0.4934672,8,CelebDF
id52_id58_0000,1,celebdf,0.8635443,8,CelebDF
id52_id58_0001,1,celebdf,0.5917761,5,CelebDF
id52_id58_0002,1,celebdf,0.067368686,8,CelebDF
id52_id58_0003,1,celebdf,0.69788086,8,CelebDF
id52_id58_0004,1,celebdf,0.38814345,7,CelebDF
id52_id58_0005,1,celebdf,0.6963816,8,CelebDF
id52_id58_0007,1,celebdf,0.25143543,8,CelebDF
id52_id58_0008,1,celebdf,0.61766744,8,CelebDF
id52_id58_0009,1,celebdf,0.744264,8,CelebDF
id53_0000,0,celebdf,0.094027236,8,CelebDF
id53_0001,0,celebdf,0.21226914,8,CelebDF
id53_0002,0,celebdf,0.0016642658,7,CelebDF
id53_0003,0,celebdf,0.12770368,8,CelebDF
id53_0004,0,celebdf,0.018986143,8,CelebDF
id53_0005,0,celebdf,0.4439987,8,CelebDF
id53_0006,0,celebdf,0.27552944,8,CelebDF
id53_0007,0,celebdf,0.48594072,8,CelebDF
id53_0008,0,celebdf,0.13349672,8,CelebDF
id53_0009,0,celebdf,0.36878753,8,CelebDF
id53_id49_0000,1,celebdf,0.84008026,8,CelebDF
id53_id49_0001,1,celebdf,0.29193935,8,CelebDF
id53_id49_0002,1,celebdf,0.32751793,7,CelebDF
id53_id49_0003,1,celebdf,0.7860029,8,CelebDF
id53_id49_0004,1,celebdf,0.7959847,8,CelebDF
id53_id49_0005,1,celebdf,0.7553582,8,CelebDF
id53_id49_0006,1,celebdf,0.8300036,8,CelebDF
id53_id49_0008,1,celebdf,0.7527967,8,CelebDF
id53_id49_0009,1,celebdf,0.72576517,8,CelebDF
id53_id50_0000,1,celebdf,0.87248117,8,CelebDF
id53_id50_0001,1,celebdf,0.6236378,8,CelebDF
id53_id50_0002,1,celebdf,0.31980953,7,CelebDF
id53_id50_0003,1,celebdf,0.70105934,8,CelebDF
id53_id50_0004,1,celebdf,0.8101084,8,CelebDF
id53_id50_0005,1,celebdf,0.73478645,8,CelebDF
id53_id50_0006,1,celebdf,0.7605217,8,CelebDF
id53_id50_0007,1,celebdf,0.6177146,8,CelebDF
id53_id50_0008,1,celebdf,0.8041806,8,CelebDF
id53_id50_0009,1,celebdf,0.54073447,8,CelebDF
id53_id51_0000,1,celebdf,0.5005636,8,CelebDF
id53_id51_0001,1,celebdf,0.49113622,8,CelebDF
id53_id51_0002,1,celebdf,0.3179343,7,CelebDF
id53_id51_0003,1,celebdf,0.69537437,8,CelebDF
id53_id51_0004,1,celebdf,0.7799836,8,CelebDF
id53_id51_0005,1,celebdf,0.8417294,8,CelebDF
id53_id51_0006,1,celebdf,0.5613389,8,CelebDF
id53_id51_0007,1,celebdf,0.49512628,8,CelebDF
id53_id51_0008,1,celebdf,0.8033406,8,CelebDF
id53_id51_0009,1,celebdf,0.7147873,8,CelebDF
id53_id52_0000,1,celebdf,0.5366236,8,CelebDF
id53_id52_0001,1,celebdf,0.4884573,8,CelebDF
id53_id52_0002,1,celebdf,0.044126313,7,CelebDF
id53_id52_0003,1,celebdf,0.5699851,8,CelebDF
id53_id52_0004,1,celebdf,0.6471374,8,CelebDF
id53_id52_0005,1,celebdf,0.60214394,8,CelebDF
id53_id52_0006,1,celebdf,0.6173142,8,CelebDF
id53_id52_0007,1,celebdf,0.38927293,8,CelebDF
id53_id52_0008,1,celebdf,0.7490606,8,CelebDF
id53_id52_0009,1,celebdf,0.6575287,8,CelebDF
id53_id54_0000,1,celebdf,0.54103893,8,CelebDF
id53_id54_0001,1,celebdf,0.56066424,8,CelebDF
id53_id54_0002,1,celebdf,0.49913433,6,CelebDF
id53_id54_0003,1,celebdf,0.76247036,8,CelebDF
id53_id54_0004,1,celebdf,0.8644228,8,CelebDF
id53_id54_0005,1,celebdf,0.86145484,8,CelebDF
id53_id54_0006,1,celebdf,0.68515897,8,CelebDF
id53_id54_0008,1,celebdf,0.79357016,8,CelebDF
id53_id54_0009,1,celebdf,0.6742996,8,CelebDF
id53_id55_0000,1,celebdf,0.7067614,8,CelebDF
id53_id55_0001,1,celebdf,0.48014694,8,CelebDF
id53_id55_0002,1,celebdf,0.34519002,7,CelebDF
id53_id55_0003,1,celebdf,0.973178,8,CelebDF
id53_id55_0004,1,celebdf,0.7497162,8,CelebDF
id53_id55_0005,1,celebdf,0.6707775,8,CelebDF
id53_id55_0006,1,celebdf,0.70489687,8,CelebDF
id53_id55_0007,1,celebdf,0.47386384,8,CelebDF
id53_id55_0008,1,celebdf,0.808403,8,CelebDF
id53_id55_0009,1,celebdf,0.4888412,8,CelebDF
id53_id56_0000,1,celebdf,0.4068213,8,CelebDF
id53_id56_0001,1,celebdf,0.508093,8,CelebDF
id53_id56_0002,1,celebdf,0.40341464,6,CelebDF
id53_id56_0003,1,celebdf,0.96854544,8,CelebDF
id53_id56_0004,1,celebdf,0.73749804,8,CelebDF
id53_id56_0005,1,celebdf,0.68111295,8,CelebDF
id53_id56_0006,1,celebdf,0.7334604,8,CelebDF
id53_id56_0007,1,celebdf,0.4236206,8,CelebDF
id53_id56_0008,1,celebdf,0.7479017,8,CelebDF
id53_id56_0009,1,celebdf,0.64924467,8,CelebDF
id53_id57_0000,1,celebdf,0.24342488,8,CelebDF
id53_id57_0002,1,celebdf,0.058765717,7,CelebDF
id53_id57_0003,1,celebdf,0.07563886,8,CelebDF
id53_id57_0004,1,celebdf,0.521131,8,CelebDF
id53_id57_0005,1,celebdf,0.7415666,8,CelebDF
id53_id57_0006,1,celebdf,0.7196719,8,CelebDF
id53_id57_0007,1,celebdf,0.40972197,8,CelebDF
id53_id57_0008,1,celebdf,0.7300914,8,CelebDF
id53_id58_0000,1,celebdf,0.5929507,8,CelebDF
id53_id58_0001,1,celebdf,0.39682502,8,CelebDF
id53_id58_0002,1,celebdf,0.16172327,7,CelebDF
id53_id58_0003,1,celebdf,0.58629316,8,CelebDF
id53_id58_0004,1,celebdf,0.75033236,8,CelebDF
id53_id58_0005,1,celebdf,0.7980943,8,CelebDF
id53_id58_0006,1,celebdf,0.6179235,8,CelebDF
id53_id58_0007,1,celebdf,0.41482955,8,CelebDF
id53_id58_0008,1,celebdf,0.75002587,8,CelebDF
id53_id58_0009,1,celebdf,0.49667144,8,CelebDF
id54_0000,0,celebdf,0.21421318,7,CelebDF
id54_0001,0,celebdf,0.20683035,1,CelebDF
id54_0002,0,celebdf,0.05761597,7,CelebDF
id54_0003,0,celebdf,0.1499025,8,CelebDF
id54_0004,0,celebdf,0.1782865,4,CelebDF
id54_0005,0,celebdf,0.0008614559,8,CelebDF
id54_0006,0,celebdf,0.3173736,8,CelebDF
id54_0007,0,celebdf,0.013404161,8,CelebDF
id54_0008,0,celebdf,0.3989131,8,CelebDF
id54_0009,0,celebdf,0.3525549,7,CelebDF
id54_id49_0000,1,celebdf,0.70140713,7,CelebDF
id54_id49_0001,1,celebdf,0.7803637,4,CelebDF
id54_id49_0002,1,celebdf,0.4650639,7,CelebDF
id54_id49_0003,1,celebdf,0.25371075,8,CelebDF
id54_id49_0004,1,celebdf,0.7938713,5,CelebDF
id54_id49_0005,1,celebdf,0.33063665,8,CelebDF
id54_id49_0006,1,celebdf,0.65888,8,CelebDF
id54_id49_0007,1,celebdf,0.8684953,8,CelebDF
id54_id49_0008,1,celebdf,0.998713,8,CelebDF
id54_id49_0009,1,celebdf,0.8134708,7,CelebDF
id54_id50_0001,1,celebdf,0.47101307,4,CelebDF
id54_id50_0002,1,celebdf,0.15875317,7,CelebDF
id54_id50_0003,1,celebdf,0.069981866,8,CelebDF
id54_id50_0004,1,celebdf,0.5364608,5,CelebDF
id54_id50_0005,1,celebdf,0.11880101,8,CelebDF
id54_id50_0006,1,celebdf,0.55655986,8,CelebDF
id54_id50_0008,1,celebdf,0.8345234,8,CelebDF
id54_id50_0009,1,celebdf,0.83806074,7,CelebDF
id54_id51_0000,1,celebdf,0.51383513,7,CelebDF
id54_id51_0001,1,celebdf,0.8109491,4,CelebDF
id54_id51_0002,1,celebdf,0.41234222,7,CelebDF
id54_id51_0003,1,celebdf,0.0043017454,8,CelebDF
id54_id51_0005,1,celebdf,0.0011430518,8,CelebDF
id54_id51_0006,1,celebdf,0.45023635,8,CelebDF
id54_id51_0008,1,celebdf,0.8109117,8,CelebDF
id54_id51_0009,1,celebdf,0.84041816,7,CelebDF
id54_id52_0000,1,celebdf,0.58673173,7,CelebDF
id54_id52_0001,1,celebdf,0.6894438,1,CelebDF
id54_id52_0003,1,celebdf,0.10457268,8,CelebDF
id54_id52_0004,1,celebdf,0.26997757,4,CelebDF
id54_id52_0005,1,celebdf,0.025382139,8,CelebDF
id54_id52_0006,1,celebdf,0.5303117,8,CelebDF
id54_id52_0008,1,celebdf,0.87117255,8,CelebDF
id54_id52_0009,1,celebdf,0.60444206,7,CelebDF
id54_id53_0000,1,celebdf,0.72359943,7,CelebDF
id54_id53_0001,1,celebdf,0.7216517,1,CelebDF
id54_id53_0003,1,celebdf,0.2844092,8,CelebDF
id54_id53_0004,1,celebdf,0.41510242,5,CelebDF
id54_id53_0005,1,celebdf,0.16560033,8,CelebDF
id54_id53_0006,1,celebdf,0.6010008,8,CelebDF
id54_id53_0008,1,celebdf,0.840093,8,CelebDF
id54_id53_0009,1,celebdf,0.78238046,8,CelebDF
id54_id55_0000,1,celebdf,0.62333447,7,CelebDF
id54_id55_0001,1,celebdf,0.97927284,1,CelebDF
id54_id55_0002,1,celebdf,0.18603124,7,CelebDF
id54_id55_0003,1,celebdf,0.018319692,8,CelebDF
id54_id55_0004,1,celebdf,0.46715814,5,CelebDF
id54_id55_0005,1,celebdf,0.11614758,8,CelebDF
id54_id55_0006,1,celebdf,0.5585086,8,CelebDF
id54_id55_0007,1,celebdf,0.84972036,8,CelebDF
id54_id55_0008,1,celebdf,0.9882622,8,CelebDF
id54_id55_0009,1,celebdf,0.83225167,7,CelebDF
id54_id56_0000,1,celebdf,0.5098165,7,CelebDF
id54_id56_0002,1,celebdf,0.110683896,7,CelebDF
id54_id56_0003,1,celebdf,0.0030279264,8,CelebDF
id54_id56_0004,1,celebdf,0.48108932,4,CelebDF
id54_id56_0005,1,celebdf,0.08363967,8,CelebDF
id54_id56_0006,1,celebdf,0.45154452,8,CelebDF
id54_id56_0007,1,celebdf,0.67273694,8,CelebDF
id54_id56_0008,1,celebdf,0.90578806,8,CelebDF
id54_id56_0009,1,celebdf,0.8469178,7,CelebDF
id54_id57_0001,1,celebdf,0.9710245,1,CelebDF
id54_id57_0002,1,celebdf,0.2797338,7,CelebDF
id54_id57_0003,1,celebdf,0.17588864,8,CelebDF
id54_id57_0004,1,celebdf,0.40145686,4,CelebDF
id54_id57_0005,1,celebdf,0.15030815,8,CelebDF
id54_id57_0006,1,celebdf,0.44050482,8,CelebDF
id54_id57_0007,1,celebdf,0.5959452,8,CelebDF
id54_id57_0008,1,celebdf,0.7066883,8,CelebDF
id54_id57_0009,1,celebdf,0.6536612,7,CelebDF
id54_id58_0001,1,celebdf,0.3160184,4,CelebDF
id54_id58_0002,1,celebdf,0.10857339,7,CelebDF
id54_id58_0003,1,celebdf,0.19440152,8,CelebDF
id54_id58_0004,1,celebdf,0.7545781,5,CelebDF
id54_id58_0005,1,celebdf,0.12304937,8,CelebDF
id54_id58_0006,1,celebdf,0.4443427,8,CelebDF
id54_id58_0007,1,celebdf,0.7492057,8,CelebDF
id54_id58_0008,1,celebdf,0.877165,8,CelebDF
id54_id58_0009,1,celebdf,0.81294554,7,CelebDF
id55_0000,0,celebdf,0.30643818,8,CelebDF
id55_0001,0,celebdf,0.00013256284,8,CelebDF
id55_0002,0,celebdf,0.08753534,8,CelebDF
id55_0003,0,celebdf,0.24275418,7,CelebDF
id55_0004,0,celebdf,0.6545115,4,CelebDF
id55_0005,0,celebdf,0.113839604,6,CelebDF
id55_0006,0,celebdf,0.0011441775,8,CelebDF
id55_0007,0,celebdf,0.04646595,8,CelebDF
id55_0008,0,celebdf,0.08336764,6,CelebDF
id55_0009,0,celebdf,0.34906322,8,CelebDF
id55_id49_0000,1,celebdf,0.73596454,8,CelebDF
id55_id49_0002,1,celebdf,0.56135666,8,CelebDF
id55_id49_0003,1,celebdf,0.4956735,7,CelebDF
id55_id49_0006,1,celebdf,0.55469203,8,CelebDF
id55_id49_0007,1,celebdf,0.59109294,7,CelebDF
id55_id49_0008,1,celebdf,0.8240056,6,CelebDF
id55_id49_0009,1,celebdf,0.7428243,8,CelebDF
id55_id50_0000,1,celebdf,0.7422146,8,CelebDF
id55_id50_0001,1,celebdf,0.6999366,8,CelebDF
id55_id50_0002,1,celebdf,0.37576917,8,CelebDF
id55_id50_0003,1,celebdf,0.507366,7,CelebDF
id55_id50_0004,1,celebdf,0.98030347,4,CelebDF
id55_id50_0005,1,celebdf,0.5641565,6,CelebDF
id55_id50_0006,1,celebdf,0.28036046,8,CelebDF
id55_id50_0007,1,celebdf,0.68391186,7,CelebDF
id55_id50_0009,1,celebdf,0.72712487,8,CelebDF
id55_id51_0000,1,celebdf,0.74345434,8,CelebDF
id55_id51_0001,1,celebdf,0.5838428,8,CelebDF
id55_id51_0002,1,celebdf,0.27464458,8,CelebDF
id55_id51_0003,1,celebdf,0.6831451,7,CelebDF
id55_id51_0004,1,celebdf,0.86445415,4,CelebDF
id55_id51_0006,1,celebdf,0.2274243,8,CelebDF
id55_id51_0007,1,celebdf,0.59736913,7,CelebDF
id55_id51_0008,1,celebdf,0.23314255,6,CelebDF
id55_id51_0009,1,celebdf,0.5570058,8,CelebDF
id55_id52_0000,1,celebdf,0.6125087,8,CelebDF
id55_id52_0001,1,celebdf,0.8634101,8,CelebDF
id55_id52_0002,1,celebdf,0.42285132,8,CelebDF
id55_id52_0004,1,celebdf,0.9948579,4,CelebDF
id55_id52_0005,1,celebdf,0.26803908,6,CelebDF
id55_id52_0006,1,celebdf,0.05868642,8,CelebDF
id55_id52_0007,1,celebdf,0.63457936,8,CelebDF
id55_id52_0008,1,celebdf,0.46999863,6,CelebDF
id55_id52_0009,1,celebdf,0.60385025,8,CelebDF
