video,dataset,manipulation,compression,true_label,pred_prob,model,split,seed
id23_id33_0001,CelebDF,,c23,1,0.638003,PRISM_50D_zeroshot,zero_shot,42
id23_id33_0004,CelebDF,,c23,1,0.405134,PRISM_50D_zeroshot,zero_shot,42
id23_id33_0003,CelebDF,,c23,1,0.572011,PRISM_50D_zeroshot,zero_shot,42
id23_id33_0002,CelebDF,,c23,1,0.441088,PRISM_50D_zeroshot,zero_shot,42
id23_id33_0006,CelebDF,,c23,1,0.645377,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0005,CelebDF,,c23,1,0.930882,PRISM_50D_zeroshot,zero_shot,42
id23_id33_0007,CelebDF,,c23,1,0.345421,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0000,CelebDF,,c23,1,0.77091,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0001,CelebDF,,c23,1,0.670199,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0006,CelebDF,,c23,1,0.658074,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0002,CelebDF,,c23,1,0.660032,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0005,CelebDF,,c23,1,0.940298,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0003,CelebDF,,c23,1,0.476418,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0007,CelebDF,,c23,1,0.372137,PRISM_50D_zeroshot,zero_shot,42
id23_id34_0009,CelebDF,,c23,1,0.636193,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0006,CelebDF,,c23,1,0.591055,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0004,CelebDF,,c23,1,0.559957,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0000,CelebDF,,c23,1,0.619421,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0002,CelebDF,,c23,1,0.637688,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0003,CelebDF,,c23,1,0.723914,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0007,CelebDF,,c23,1,0.339808,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0005,CelebDF,,c23,1,0.968679,PRISM_50D_zeroshot,zero_shot,42
id23_id35_0009,CelebDF,,c23,1,0.759912,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0000,CelebDF,,c23,1,0.657719,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0004,CelebDF,,c23,1,0.655059,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0003,CelebDF,,c23,1,0.671605,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0006,CelebDF,,c23,1,0.410128,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0002,CelebDF,,c23,1,0.400363,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0001,CelebDF,,c23,1,0.722165,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0007,CelebDF,,c23,1,0.532222,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0009,CelebDF,,c23,1,0.71179,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0005,CelebDF,,c23,1,0.932704,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0000,CelebDF,,c23,1,0.649842,PRISM_50D_zeroshot,zero_shot,42
id23_id37_0008,CelebDF,,c23,1,0.921358,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0006,CelebDF,,c23,1,0.613024,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0004,CelebDF,,c23,1,0.711444,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0001,CelebDF,,c23,1,0.696575,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0003,CelebDF,,c23,1,0.665875,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0002,CelebDF,,c23,1,0.471626,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0005,CelebDF,,c23,1,0.953631,PRISM_50D_zeroshot,zero_shot,42
id23_id38_0007,CelebDF,,c23,1,0.257707,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0000,CelebDF,,c23,1,0.391175,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0001,CelebDF,,c23,1,0.698167,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0004,CelebDF,,c23,1,0.306493,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0006,CelebDF,,c23,1,0.471892,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0002,CelebDF,,c23,1,0.447262,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0003,CelebDF,,c23,1,0.679828,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0005,CelebDF,,c23,1,0.946587,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0007,CelebDF,,c23,1,0.460277,PRISM_50D_zeroshot,zero_shot,42
id23_id3_0009,CelebDF,,c23,1,0.259367,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0006,CelebDF,,c23,1,0.675096,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0000,CelebDF,,c23,1,0.807627,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0004,CelebDF,,c23,1,0.569753,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0001,CelebDF,,c23,1,0.80086,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0002,CelebDF,,c23,1,0.612826,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0003,CelebDF,,c23,1,0.595364,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0009,CelebDF,,c23,1,0.860536,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0005,CelebDF,,c23,1,0.963714,PRISM_50D_zeroshot,zero_shot,42
id23_id4_0007,CelebDF,,c23,1,0.753352,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0000,CelebDF,,c23,1,0.634075,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0006,CelebDF,,c23,1,0.362062,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0002,CelebDF,,c23,1,0.32501,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0001,CelebDF,,c23,1,0.559901,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0004,CelebDF,,c23,1,0.54867,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0007,CelebDF,,c23,1,0.396134,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0003,CelebDF,,c23,1,0.730069,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0005,CelebDF,,c23,1,0.916892,PRISM_50D_zeroshot,zero_shot,42
id23_id6_0009,CelebDF,,c23,1,0.843114,PRISM_50D_zeroshot,zero_shot,42
id24_id19_0003,CelebDF,,c23,1,0.628151,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0006,CelebDF,,c23,1,0.468051,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0000,CelebDF,,c23,1,0.667269,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0004,CelebDF,,c23,1,0.553368,PRISM_50D_zeroshot,zero_shot,42
id24_id19_0002,CelebDF,,c23,1,0.77836,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0001,CelebDF,,c23,1,0.813221,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0003,CelebDF,,c23,1,0.62571,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0002,CelebDF,,c23,1,0.13912,PRISM_50D_zeroshot,zero_shot,42
id24_id19_0004,CelebDF,,c23,1,0.476962,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0009,CelebDF,,c23,1,0.646177,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0007,CelebDF,,c23,1,0.320859,PRISM_50D_zeroshot,zero_shot,42
id23_id9_0008,CelebDF,,c23,1,0.862974,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0003,CelebDF,,c23,1,0.400985,PRISM_50D_zeroshot,zero_shot,42
id24_id19_0006,CelebDF,,c23,1,0.700515,PRISM_50D_zeroshot,zero_shot,42
id24_id19_0000,CelebDF,,c23,1,0.597433,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0002,CelebDF,,c23,1,0.75729,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0003,CelebDF,,c23,1,0.464512,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0004,CelebDF,,c23,1,0.528721,PRISM_50D_zeroshot,zero_shot,42
id24_id19_0005,CelebDF,,c23,1,0.907049,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0000,CelebDF,,c23,1,0.529361,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0006,CelebDF,,c23,1,0.254887,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0002,CelebDF,,c23,1,0.672274,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0004,CelebDF,,c23,1,0.569897,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0009,CelebDF,,c23,1,0.740243,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0005,CelebDF,,c23,1,0.362122,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0006,CelebDF,,c23,1,0.514924,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0003,CelebDF,,c23,1,0.271305,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0008,CelebDF,,c23,1,0.59434,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0000,CelebDF,,c23,1,0.916141,PRISM_50D_zeroshot,zero_shot,42
id24_id20_0007,CelebDF,,c23,1,0.40887,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0005,CelebDF,,c23,1,0.689992,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0002,CelebDF,,c23,1,0.744369,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0003,CelebDF,,c23,1,0.7889,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0004,CelebDF,,c23,1,0.496741,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0008,CelebDF,,c23,1,0.900755,PRISM_50D_zeroshot,zero_shot,42
id24_id21_0007,CelebDF,,c23,1,0.707106,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0001,CelebDF,,c23,1,0.568463,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0000,CelebDF,,c23,1,0.573731,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0002,CelebDF,,c23,1,0.801476,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0006,CelebDF,,c23,1,0.325877,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0004,CelebDF,,c23,1,0.908295,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0003,CelebDF,,c23,1,0.504458,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0005,CelebDF,,c23,1,0.862961,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0008,CelebDF,,c23,1,0.662085,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0006,CelebDF,,c23,1,0.325301,PRISM_50D_zeroshot,zero_shot,42
id24_id22_0007,CelebDF,,c23,1,0.276495,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0000,CelebDF,,c23,1,0.658498,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0002,CelebDF,,c23,1,0.788649,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0005,CelebDF,,c23,1,0.619506,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0003,CelebDF,,c23,1,0.515784,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0004,CelebDF,,c23,1,0.57596,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0006,CelebDF,,c23,1,0.32933,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0009,CelebDF,,c23,1,0.831359,PRISM_50D_zeroshot,zero_shot,42
id24_id23_0007,CelebDF,,c23,1,0.585127,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0000,CelebDF,,c23,1,0.360899,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0002,CelebDF,,c23,1,0.838016,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0005,CelebDF,,c23,1,0.867844,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0004,CelebDF,,c23,1,0.881167,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0003,CelebDF,,c23,1,0.529642,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0008,CelebDF,,c23,1,0.726921,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0006,CelebDF,,c23,1,0.552563,PRISM_50D_zeroshot,zero_shot,42
id24_id25_0007,CelebDF,,c23,1,0.375198,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0000,CelebDF,,c23,1,0.550876,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0002,CelebDF,,c23,1,0.692944,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0007,CelebDF,,c23,1,0.328553,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0004,CelebDF,,c23,1,0.517177,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0003,CelebDF,,c23,1,0.410146,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0005,CelebDF,,c23,1,0.875236,PRISM_50D_zeroshot,zero_shot,42
id24_id26_0008,CelebDF,,c23,1,0.725985,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0000,CelebDF,,c23,1,0.602178,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0006,CelebDF,,c23,1,0.517576,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0002,CelebDF,,c23,1,0.787143,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0005,CelebDF,,c23,1,0.756185,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0004,CelebDF,,c23,1,0.778978,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0007,CelebDF,,c23,1,0.332667,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0000,CelebDF,,c23,1,0.502444,PRISM_50D_zeroshot,zero_shot,42
id24_id27_0008,CelebDF,,c23,1,0.643518,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0006,CelebDF,,c23,1,0.47845,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0007,CelebDF,,c23,1,0.401032,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0005,CelebDF,,c23,1,0.508287,PRISM_50D_zeroshot,zero_shot,42
id25_id19_0007,CelebDF,,c23,1,0.538624,PRISM_50D_zeroshot,zero_shot,42
id25_id19_0008,CelebDF,,c23,1,0.884358,PRISM_50D_zeroshot,zero_shot,42
id24_id28_0008,CelebDF,,c23,1,0.774362,PRISM_50D_zeroshot,zero_shot,42
id25_id19_0002,CelebDF,,c23,1,0.279046,PRISM_50D_zeroshot,zero_shot,42
id25_id19_0003,CelebDF,,c23,1,0.455444,PRISM_50D_zeroshot,zero_shot,42
id25_id20_0003,CelebDF,,c23,1,0.343589,PRISM_50D_zeroshot,zero_shot,42
id25_id20_0002,CelebDF,,c23,1,0.37505,PRISM_50D_zeroshot,zero_shot,42
id25_id19_0010,CelebDF,,c23,1,0.54303,PRISM_50D_zeroshot,zero_shot,42
id25_id20_0008,CelebDF,,c23,1,0.734424,PRISM_50D_zeroshot,zero_shot,42
id25_id20_0007,CelebDF,,c23,1,0.459779,PRISM_50D_zeroshot,zero_shot,42
id25_id20_0005,CelebDF,,c23,1,0.542945,PRISM_50D_zeroshot,zero_shot,42
id25_id20_0010,CelebDF,,c23,1,0.435713,PRISM_50D_zeroshot,zero_shot,42
id25_id21_0002,CelebDF,,c23,1,0.317533,PRISM_50D_zeroshot,zero_shot,42
id25_id21_0005,CelebDF,,c23,1,0.720755,PRISM_50D_zeroshot,zero_shot,42
id25_id21_0003,CelebDF,,c23,1,0.662577,PRISM_50D_zeroshot,zero_shot,42
id25_id21_0008,CelebDF,,c23,1,0.74343,PRISM_50D_zeroshot,zero_shot,42
id25_id21_0007,CelebDF,,c23,1,0.468799,PRISM_50D_zeroshot,zero_shot,42
id25_id21_0010,CelebDF,,c23,1,0.676837,PRISM_50D_zeroshot,zero_shot,42
id25_id22_0002,CelebDF,,c23,1,0.582119,PRISM_50D_zeroshot,zero_shot,42
id25_id22_0007,CelebDF,,c23,1,0.582778,PRISM_50D_zeroshot,zero_shot,42
id25_id22_0003,CelebDF,,c23,1,0.572919,PRISM_50D_zeroshot,zero_shot,42
id25_id22_0004,CelebDF,,c23,1,0.549779,PRISM_50D_zeroshot,zero_shot,42
id25_id22_0008,CelebDF,,c23,1,0.835462,PRISM_50D_zeroshot,zero_shot,42
id25_id23_0000,CelebDF,,c23,1,0.680516,PRISM_50D_zeroshot,zero_shot,42
id25_id22_0010,CelebDF,,c23,1,0.260963,PRISM_50D_zeroshot,zero_shot,42
id25_id23_0003,CelebDF,,c23,1,0.466067,PRISM_50D_zeroshot,zero_shot,42
id25_id23_0002,CelebDF,,c23,1,0.372474,PRISM_50D_zeroshot,zero_shot,42
id25_id23_0008,CelebDF,,c23,1,0.887043,PRISM_50D_zeroshot,zero_shot,42
id25_id23_0007,CelebDF,,c23,1,0.70718,PRISM_50D_zeroshot,zero_shot,42
id25_id23_0005,CelebDF,,c23,1,0.54858,PRISM_50D_zeroshot,zero_shot,42
id25_id24_0005,CelebDF,,c23,1,0.629683,PRISM_50D_zeroshot,zero_shot,42
id25_id24_0002,CelebDF,,c23,1,0.843178,PRISM_50D_zeroshot,zero_shot,42
id25_id23_0010,CelebDF,,c23,1,0.792714,PRISM_50D_zeroshot,zero_shot,42
id25_id24_0003,CelebDF,,c23,1,0.45711,PRISM_50D_zeroshot,zero_shot,42
id25_id24_0007,CelebDF,,c23,1,0.521266,PRISM_50D_zeroshot,zero_shot,42
id25_id24_0008,CelebDF,,c23,1,0.865701,PRISM_50D_zeroshot,zero_shot,42
id25_id24_0010,CelebDF,,c23,1,0.467344,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0000,CelebDF,,c23,1,0.81827,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0002,CelebDF,,c23,1,0.589039,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0003,CelebDF,,c23,1,0.607255,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0007,CelebDF,,c23,1,0.394639,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0008,CelebDF,,c23,1,0.860961,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0005,CelebDF,,c23,1,0.642033,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0004,CelebDF,,c23,1,0.672213,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0006,CelebDF,,c23,1,0.976598,PRISM_50D_zeroshot,zero_shot,42
id25_id26_0010,CelebDF,,c23,1,0.272138,PRISM_50D_zeroshot,zero_shot,42
id25_id27_0003,CelebDF,,c23,1,0.436293,PRISM_50D_zeroshot,zero_shot,42
id25_id27_0002,CelebDF,,c23,1,0.578175,PRISM_50D_zeroshot,zero_shot,42
id25_id27_0007,CelebDF,,c23,1,0.54057,PRISM_50D_zeroshot,zero_shot,42
id25_id27_0008,CelebDF,,c23,1,0.77704,PRISM_50D_zeroshot,zero_shot,42
id25_id27_0004,CelebDF,,c23,1,0.574347,PRISM_50D_zeroshot,zero_shot,42
id25_id27_0005,CelebDF,,c23,1,0.548319,PRISM_50D_zeroshot,zero_shot,42
id25_id28_0005,CelebDF,,c23,1,0.530555,PRISM_50D_zeroshot,zero_shot,42
id25_id28_0007,CelebDF,,c23,1,0.500692,PRISM_50D_zeroshot,zero_shot,42
id25_id28_0000,CelebDF,,c23,1,0.675054,PRISM_50D_zeroshot,zero_shot,42
id25_id28_0003,CelebDF,,c23,1,0.450273,PRISM_50D_zeroshot,zero_shot,42
id25_id28_0008,CelebDF,,c23,1,0.647117,PRISM_50D_zeroshot,zero_shot,42
id25_id27_0010,CelebDF,,c23,1,0.386831,PRISM_50D_zeroshot,zero_shot,42
id25_id28_0002,CelebDF,,c23,1,0.58044,PRISM_50D_zeroshot,zero_shot,42
id26_id0_0005,CelebDF,,c23,1,0.920481,PRISM_50D_zeroshot,zero_shot,42
id26_id0_0000,CelebDF,,c23,1,0.969257,PRISM_50D_zeroshot,zero_shot,42
id25_id28_0010,CelebDF,,c23,1,0.219262,PRISM_50D_zeroshot,zero_shot,42
id26_id0_0003,CelebDF,,c23,1,0.868177,PRISM_50D_zeroshot,zero_shot,42
id26_id0_0001,CelebDF,,c23,1,0.466694,PRISM_50D_zeroshot,zero_shot,42
id26_id0_0004,CelebDF,,c23,1,0.770244,PRISM_50D_zeroshot,zero_shot,42
id26_id0_0006,CelebDF,,c23,1,0.373263,PRISM_50D_zeroshot,zero_shot,42
id26_id0_0009,CelebDF,,c23,1,0.406365,PRISM_50D_zeroshot,zero_shot,42
id26_id16_0000,CelebDF,,c23,1,0.991659,PRISM_50D_zeroshot,zero_shot,42
id26_id16_0001,CelebDF,,c23,1,0.436965,PRISM_50D_zeroshot,zero_shot,42
id26_id16_0006,CelebDF,,c23,1,0.439273,PRISM_50D_zeroshot,zero_shot,42
id26_id16_0003,CelebDF,,c23,1,0.818691,PRISM_50D_zeroshot,zero_shot,42
id26_id17_0005,CelebDF,,c23,1,0.816384,PRISM_50D_zeroshot,zero_shot,42
id26_id16_0004,CelebDF,,c23,1,0.673278,PRISM_50D_zeroshot,zero_shot,42
id26_id16_0009,CelebDF,,c23,1,0.67176,PRISM_50D_zeroshot,zero_shot,42
id26_id17_0000,CelebDF,,c23,1,0.958968,PRISM_50D_zeroshot,zero_shot,42
id26_id17_0003,CelebDF,,c23,1,0.766681,PRISM_50D_zeroshot,zero_shot,42
id26_id17_0004,CelebDF,,c23,1,0.767154,PRISM_50D_zeroshot,zero_shot,42
id26_id17_0006,CelebDF,,c23,1,0.479302,PRISM_50D_zeroshot,zero_shot,42
id26_id19_0005,CelebDF,,c23,1,0.823856,PRISM_50D_zeroshot,zero_shot,42
id26_id17_0008,CelebDF,,c23,1,0.9546,PRISM_50D_zeroshot,zero_shot,42
id26_id19_0003,CelebDF,,c23,1,0.844009,PRISM_50D_zeroshot,zero_shot,42
id26_id19_0002,CelebDF,,c23,1,0.723588,PRISM_50D_zeroshot,zero_shot,42
id26_id19_0000,CelebDF,,c23,1,0.97244,PRISM_50D_zeroshot,zero_shot,42
id26_id19_0004,CelebDF,,c23,1,0.624083,PRISM_50D_zeroshot,zero_shot,42
id26_id1_0000,CelebDF,,c23,1,0.977663,PRISM_50D_zeroshot,zero_shot,42
id26_id1_0001,CelebDF,,c23,1,0.252615,PRISM_50D_zeroshot,zero_shot,42
id26_id1_0004,CelebDF,,c23,1,0.779846,PRISM_50D_zeroshot,zero_shot,42
id26_id1_0002,CelebDF,,c23,1,0.52666,PRISM_50D_zeroshot,zero_shot,42
id26_id1_0003,CelebDF,,c23,1,0.759575,PRISM_50D_zeroshot,zero_shot,42
id26_id1_0009,CelebDF,,c23,1,0.696735,PRISM_50D_zeroshot,zero_shot,42
id26_id20_0005,CelebDF,,c23,1,0.78579,PRISM_50D_zeroshot,zero_shot,42
id26_id1_0006,CelebDF,,c23,1,0.721192,PRISM_50D_zeroshot,zero_shot,42
id26_id20_0000,CelebDF,,c23,1,0.948203,PRISM_50D_zeroshot,zero_shot,42
id26_id20_0001,CelebDF,,c23,1,0.479229,PRISM_50D_zeroshot,zero_shot,42
id26_id20_0008,CelebDF,,c23,1,0.559098,PRISM_50D_zeroshot,zero_shot,42
id26_id20_0003,CelebDF,,c23,1,0.715374,PRISM_50D_zeroshot,zero_shot,42
id26_id20_0009,CelebDF,,c23,1,0.426222,PRISM_50D_zeroshot,zero_shot,42
id26_id20_0004,CelebDF,,c23,1,0.825647,PRISM_50D_zeroshot,zero_shot,42
id26_id21_0000,CelebDF,,c23,1,0.990607,PRISM_50D_zeroshot,zero_shot,42
id26_id21_0005,CelebDF,,c23,1,0.953722,PRISM_50D_zeroshot,zero_shot,42
id26_id21_0004,CelebDF,,c23,1,0.832207,PRISM_50D_zeroshot,zero_shot,42
id26_id22_0005,CelebDF,,c23,1,0.814752,PRISM_50D_zeroshot,zero_shot,42
id26_id21_0008,CelebDF,,c23,1,0.979681,PRISM_50D_zeroshot,zero_shot,42
id26_id22_0000,CelebDF,,c23,1,0.966156,PRISM_50D_zeroshot,zero_shot,42
id26_id22_0003,CelebDF,,c23,1,0.657632,PRISM_50D_zeroshot,zero_shot,42
id26_id22_0001,CelebDF,,c23,1,0.453316,PRISM_50D_zeroshot,zero_shot,42
id26_id22_0004,CelebDF,,c23,1,0.714458,PRISM_50D_zeroshot,zero_shot,42
id26_id22_0009,CelebDF,,c23,1,0.360015,PRISM_50D_zeroshot,zero_shot,42
id26_id23_0003,CelebDF,,c23,1,0.784847,PRISM_50D_zeroshot,zero_shot,42
id26_id23_0002,CelebDF,,c23,1,0.764368,PRISM_50D_zeroshot,zero_shot,42
id26_id23_0009,CelebDF,,c23,1,0.503326,PRISM_50D_zeroshot,zero_shot,42
id26_id23_0001,CelebDF,,c23,1,0.60542,PRISM_50D_zeroshot,zero_shot,42
id26_id23_0004,CelebDF,,c23,1,0.789434,PRISM_50D_zeroshot,zero_shot,42
id26_id24_0001,CelebDF,,c23,1,0.394955,PRISM_50D_zeroshot,zero_shot,42
id26_id24_0004,CelebDF,,c23,1,0.72502,PRISM_50D_zeroshot,zero_shot,42
id26_id24_0003,CelebDF,,c23,1,0.661784,PRISM_50D_zeroshot,zero_shot,42
id26_id24_0009,CelebDF,,c23,1,0.560672,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0000,CelebDF,,c23,1,0.983531,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0001,CelebDF,,c23,1,0.458789,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0005,CelebDF,,c23,1,0.87979,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0002,CelebDF,,c23,1,0.534263,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0003,CelebDF,,c23,1,0.843157,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0004,CelebDF,,c23,1,0.743925,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0008,CelebDF,,c23,1,0.969887,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0006,CelebDF,,c23,1,0.498344,PRISM_50D_zeroshot,zero_shot,42
id26_id27_0005,CelebDF,,c23,1,0.894092,PRISM_50D_zeroshot,zero_shot,42
id26_id27_0000,CelebDF,,c23,1,0.969757,PRISM_50D_zeroshot,zero_shot,42
id26_id25_0009,CelebDF,,c23,1,0.63447,PRISM_50D_zeroshot,zero_shot,42
id26_id27_0003,CelebDF,,c23,1,0.872263,PRISM_50D_zeroshot,zero_shot,42
id26_id27_0001,CelebDF,,c23,1,0.485728,PRISM_50D_zeroshot,zero_shot,42
id26_id27_0008,CelebDF,,c23,1,0.952544,PRISM_50D_zeroshot,zero_shot,42
id26_id27_0004,CelebDF,,c23,1,0.664799,PRISM_50D_zeroshot,zero_shot,42
id26_id28_0001,CelebDF,,c23,1,0.475921,PRISM_50D_zeroshot,zero_shot,42
id26_id28_0002,CelebDF,,c23,1,0.38214,PRISM_50D_zeroshot,zero_shot,42
id26_id28_0000,CelebDF,,c23,1,0.984039,PRISM_50D_zeroshot,zero_shot,42
id26_id28_0005,CelebDF,,c23,1,0.811235,PRISM_50D_zeroshot,zero_shot,42
id26_id28_0003,CelebDF,,c23,1,0.865726,PRISM_50D_zeroshot,zero_shot,42
id26_id28_0004,CelebDF,,c23,1,0.720091,PRISM_50D_zeroshot,zero_shot,42
id26_id28_0008,CelebDF,,c23,1,0.895085,PRISM_50D_zeroshot,zero_shot,42
id26_id29_0001,CelebDF,,c23,1,0.417368,PRISM_50D_zeroshot,zero_shot,42
id26_id29_0006,CelebDF,,c23,1,0.533004,PRISM_50D_zeroshot,zero_shot,42
id26_id29_0003,CelebDF,,c23,1,0.834517,PRISM_50D_zeroshot,zero_shot,42
id26_id29_0004,CelebDF,,c23,1,0.671788,PRISM_50D_zeroshot,zero_shot,42
