video,label,p,method,target,dataset
id44_0003,0,0.5284712382600925,POS,celebdf,CelebDF
id44_0004,0,0.5782179563652201,POS,celebdf,CelebDF
id44_0005,0,0.5839918387840141,POS,celebdf,CelebDF
id45_0000,0,0.6120429201206212,POS,celebdf,CelebDF
id45_0001,0,0.5814084463415713,POS,celebdf,CelebDF
id45_0002,0,0.5858271489049819,POS,celebdf,CelebDF
id45_0003,0,0.6307278291724133,POS,celebdf,CelebDF
id45_0004,0,0.6312570887449659,POS,celebdf,CelebDF
id45_0005,0,0.48779245385008996,POS,celebdf,CelebDF
id45_0006,0,0.595891371208328,POS,celebdf,CelebDF
id45_0007,0,0.5458912637626336,POS,celebdf,CelebDF
id45_0008,0,0.4941301628515062,POS,celebdf,CelebDF
id45_0009,0,0.6662919289400071,POS,celebdf,CelebDF
id46_0000,0,0.8257634440433926,POS,celebdf,CelebDF
id46_0001,0,0.7342771650226516,POS,celebdf,CelebDF
id46_0002,0,0.6081119847703009,POS,celebdf,CelebDF
id46_0003,0,0.3664709399709048,POS,celebdf,CelebDF
id46_0004,0,0.5958058591787192,POS,celebdf,CelebDF
id46_0005,0,0.5143906952645037,POS,celebdf,CelebDF
id46_0006,0,0.6712931146842381,POS,celebdf,CelebDF
id46_0007,0,0.525851324234605,POS,celebdf,CelebDF
id46_0008,0,0.41355733627063407,POS,celebdf,CelebDF
id47_0000,0,0.6087083359565455,POS,celebdf,CelebDF
id46_0009,0,0.33374531421413156,POS,celebdf,CelebDF
id47_0003,0,0.5626776863598283,POS,celebdf,CelebDF
id47_0001,0,0.6186340098956056,POS,celebdf,CelebDF
id47_0004,0,0.33833556941815673,POS,celebdf,CelebDF
id47_0002,0,0.6123177291273221,POS,celebdf,CelebDF
id47_0005,0,0.5523880788896526,POS,celebdf,CelebDF
id47_0006,0,0.45922397552458444,POS,celebdf,CelebDF
id47_0007,0,0.6017546926603584,POS,celebdf,CelebDF
id47_0008,0,0.7125507333251059,POS,celebdf,CelebDF
id47_0009,0,0.13973267571012682,POS,celebdf,CelebDF
id48_0000,0,0.578666222417247,POS,celebdf,CelebDF
id48_0001,0,0.35502620312376043,POS,celebdf,CelebDF
id48_0002,0,0.4634768589093829,POS,celebdf,CelebDF
id48_0003,0,0.7205669335904744,POS,celebdf,CelebDF
id48_0004,0,0.5316213924261788,POS,celebdf,CelebDF
id48_0005,0,0.2579992481571252,POS,celebdf,CelebDF
id48_0006,0,0.3550402386268427,POS,celebdf,CelebDF
id48_0008,0,0.48481591646578787,POS,celebdf,CelebDF
id48_0007,0,0.5346008897998461,POS,celebdf,CelebDF
id48_0009,0,0.5619421988925256,POS,celebdf,CelebDF
id49_0000,0,0.1251473879148276,POS,celebdf,CelebDF
id49_0001,0,0.5488913513603891,POS,celebdf,CelebDF
id49_0002,0,0.6488770469568355,POS,celebdf,CelebDF
id49_0003,0,0.47624464950800827,POS,celebdf,CelebDF
id49_0004,0,0.6060079800454211,POS,celebdf,CelebDF
id49_0006,0,0.42095546492776204,POS,celebdf,CelebDF
id49_0005,0,0.44119978156563744,POS,celebdf,CelebDF
id49_0007,0,0.3904974702612078,POS,celebdf,CelebDF
id49_0008,0,0.5926983560755603,POS,celebdf,CelebDF
id49_0009,0,0.5501037484186628,POS,celebdf,CelebDF
id4_0000,0,0.37402613849951555,POS,celebdf,CelebDF
id4_0001,0,0.5711044789272013,POS,celebdf,CelebDF
id4_0002,0,0.42855414894175564,POS,celebdf,CelebDF
id4_0003,0,0.5984205363863027,POS,celebdf,CelebDF
id4_0004,0,0.6475493914622148,POS,celebdf,CelebDF
id4_0005,0,0.7031352419249,POS,celebdf,CelebDF
id4_0006,0,0.49548878280534736,POS,celebdf,CelebDF
id4_0008,0,0.6345518040612521,POS,celebdf,CelebDF
id4_0007,0,0.5952799800808849,POS,celebdf,CelebDF
id50_0000,0,0.9517266278005536,POS,celebdf,CelebDF
id4_0009,0,0.8020434317512742,POS,celebdf,CelebDF
id50_0001,0,0.7151643279911616,POS,celebdf,CelebDF
id50_0002,0,0.3755638916794342,POS,celebdf,CelebDF
id50_0003,0,0.5007910315806202,POS,celebdf,CelebDF
id50_0004,0,0.8761246809737292,POS,celebdf,CelebDF
id50_0005,0,0.15631799708383531,POS,celebdf,CelebDF
id50_0006,0,0.4778114478790926,POS,celebdf,CelebDF
id50_0007,0,0.49038089395357154,POS,celebdf,CelebDF
id50_0008,0,0.6577480654797047,POS,celebdf,CelebDF
id50_0009,0,0.35268040675583817,POS,celebdf,CelebDF
id51_0000,0,0.7131655918230267,POS,celebdf,CelebDF
id51_0001,0,0.476983844117009,POS,celebdf,CelebDF
id51_0002,0,0.8622479444962248,POS,celebdf,CelebDF
id51_0003,0,0.8230967929601303,POS,celebdf,CelebDF
id51_0004,0,0.5269855406685238,POS,celebdf,CelebDF
id51_0005,0,0.5823978652250008,POS,celebdf,CelebDF
id51_0006,0,0.7090921705328924,POS,celebdf,CelebDF
id51_0007,0,0.5321338995435145,POS,celebdf,CelebDF
id51_0008,0,0.4889533765541295,POS,celebdf,CelebDF
id51_0009,0,0.6925623926374224,POS,celebdf,CelebDF
id52_0000,0,0.6733889589153986,POS,celebdf,CelebDF
id52_0001,0,0.8749291399743423,POS,celebdf,CelebDF
id52_0002,0,0.5716803619954675,POS,celebdf,CelebDF
id52_0003,0,0.6995527564721267,POS,celebdf,CelebDF
id52_0004,0,0.7477367865747583,POS,celebdf,CelebDF
id52_0005,0,0.3469812740928038,POS,celebdf,CelebDF
id52_0006,0,0.4685213345114381,POS,celebdf,CelebDF
id52_0007,0,0.6821979300131126,POS,celebdf,CelebDF
id52_0008,0,0.5284762761902052,POS,celebdf,CelebDF
id52_0009,0,0.6108357724176212,POS,celebdf,CelebDF
id53_0000,0,0.5547078956718197,POS,celebdf,CelebDF
id53_0001,0,0.4798181735117168,POS,celebdf,CelebDF
id53_0002,0,0.607399093520522,POS,celebdf,CelebDF
id53_0003,0,0.4064552891376897,POS,celebdf,CelebDF
id53_0004,0,0.5240825763907178,POS,celebdf,CelebDF
id53_0007,0,0.4870871663455991,POS,celebdf,CelebDF
id53_0005,0,0.5567953642662947,POS,celebdf,CelebDF
id53_0006,0,0.5654157617805066,POS,celebdf,CelebDF
id53_0008,0,0.5262302885271913,POS,celebdf,CelebDF
id53_0009,0,0.7331400678006135,POS,celebdf,CelebDF
id54_0000,0,0.8602186074197116,POS,celebdf,CelebDF
id54_0001,0,0.4301295648233247,POS,celebdf,CelebDF
id54_0002,0,0.6732796741287679,POS,celebdf,CelebDF
id54_0003,0,0.5164084405595246,POS,celebdf,CelebDF
id54_0005,0,0.31810966657505735,POS,celebdf,CelebDF
id54_0004,0,0.47654915366397094,POS,celebdf,CelebDF
id54_0006,0,0.7132889269493778,POS,celebdf,CelebDF
id54_0007,0,0.5007939905171199,POS,celebdf,CelebDF
id54_0008,0,0.580893428482,POS,celebdf,CelebDF
id54_0009,0,0.6419590200359135,POS,celebdf,CelebDF
id55_0000,0,0.8067433346891865,POS,celebdf,CelebDF
id55_0001,0,0.4444690782571447,POS,celebdf,CelebDF
id55_0002,0,0.4848118673270649,POS,celebdf,CelebDF
id55_0003,0,0.16241404169260018,POS,celebdf,CelebDF
id55_0004,0,0.43322889526586855,POS,celebdf,CelebDF
id55_0005,0,0.6200213762753923,POS,celebdf,CelebDF
id55_0006,0,0.580070261886202,POS,celebdf,CelebDF
id55_0007,0,0.46749694288129434,POS,celebdf,CelebDF
id55_0008,0,0.6107343344071088,POS,celebdf,CelebDF
id55_0009,0,0.6135838448703017,POS,celebdf,CelebDF
id56_0000,0,0.5140394086694787,POS,celebdf,CelebDF
id56_0001,0,0.2651562072636258,POS,celebdf,CelebDF
id56_0002,0,0.6849249208844616,POS,celebdf,CelebDF
id56_0003,0,0.42852585328145876,POS,celebdf,CelebDF
id56_0004,0,0.344045236029579,POS,celebdf,CelebDF
id56_0005,0,0.5819922792699692,POS,celebdf,CelebDF
id56_0006,0,0.634643222181017,POS,celebdf,CelebDF
id56_0007,0,0.6507666091390617,POS,celebdf,CelebDF
id56_0008,0,0.4104561129371778,POS,celebdf,CelebDF
id56_0009,0,0.6622906185649077,POS,celebdf,CelebDF
id57_0000,0,0.41978201751345184,POS,celebdf,CelebDF
id57_0001,0,0.6186950945039907,POS,celebdf,CelebDF
id57_0002,0,0.48228283787277015,POS,celebdf,CelebDF
id57_0003,0,0.5272816821849299,POS,celebdf,CelebDF
id57_0005,0,0.5755716952336765,POS,celebdf,CelebDF
id57_0004,0,0.6107810786257966,POS,celebdf,CelebDF
id57_0007,0,0.6342465728043505,POS,celebdf,CelebDF
id57_0006,0,0.6487529902880455,POS,celebdf,CelebDF
id57_0008,0,0.6985371199350777,POS,celebdf,CelebDF
id58_0000,0,0.5230145084929118,POS,celebdf,CelebDF
id57_0009,0,0.748372863758158,POS,celebdf,CelebDF
id58_0001,0,0.5737160857129067,POS,celebdf,CelebDF
id58_0002,0,0.7659683958713167,POS,celebdf,CelebDF
id58_0003,0,0.34345833722447716,POS,celebdf,CelebDF
id58_0004,0,0.5912557526135235,POS,celebdf,CelebDF
id58_0005,0,0.6091144234161947,POS,celebdf,CelebDF
id58_0006,0,0.4782389153462401,POS,celebdf,CelebDF
id58_0008,0,0.4897957798998505,POS,celebdf,CelebDF
id58_0007,0,0.4707099474710258,POS,celebdf,CelebDF
id58_0009,0,0.6325809607475974,POS,celebdf,CelebDF
id59_0000,0,0.5342122218019659,POS,celebdf,CelebDF
id59_0001,0,0.2366267591510385,POS,celebdf,CelebDF
id59_0002,0,0.751195694505828,POS,celebdf,CelebDF
id59_0003,0,0.6690038069411437,POS,celebdf,CelebDF
id59_0004,0,0.5721863177910037,POS,celebdf,CelebDF
id59_0005,0,0.44014489883210267,POS,celebdf,CelebDF
id59_0006,0,0.7345258544273184,POS,celebdf,CelebDF
id59_0007,0,0.1807743331019255,POS,celebdf,CelebDF
id59_0008,0,0.5133771323094384,POS,celebdf,CelebDF
id59_0009,0,0.6932539714405668,POS,celebdf,CelebDF
id5_0000,0,0.8509164162825371,POS,celebdf,CelebDF
id5_0001,0,0.6280492685771027,POS,celebdf,CelebDF
id5_0002,0,0.4690712680724783,POS,celebdf,CelebDF
id5_0003,0,0.4904953443095878,POS,celebdf,CelebDF
id5_0004,0,0.571791728566178,POS,celebdf,CelebDF
id5_0005,0,0.5080579355040364,POS,celebdf,CelebDF
id5_0006,0,0.40376987574271267,POS,celebdf,CelebDF
id5_0007,0,0.7149504500042594,POS,celebdf,CelebDF
id5_0009,0,0.5754168824198362,POS,celebdf,CelebDF
id5_0008,0,0.7379454323882857,POS,celebdf,CelebDF
id60_0001,0,0.3061030667350768,POS,celebdf,CelebDF
id60_0000,0,0.6207233872011747,POS,celebdf,CelebDF
id60_0002,0,0.6451709831365356,POS,celebdf,CelebDF
id60_0004,0,0.2695289247649074,POS,celebdf,CelebDF
id60_0003,0,0.42819631955627413,POS,celebdf,CelebDF
id60_0005,0,0.5270140725078714,POS,celebdf,CelebDF
id60_0006,0,0.8727849220132176,POS,celebdf,CelebDF
id60_0007,0,0.4236266016243712,POS,celebdf,CelebDF
id60_0008,0,0.2996225712021141,POS,celebdf,CelebDF
id60_0009,0,0.8656040036164041,POS,celebdf,CelebDF
id61_0000,0,0.5293203476732536,POS,celebdf,CelebDF
id61_0001,0,0.7124888099483028,POS,celebdf,CelebDF
id61_0002,0,0.4133837793409898,POS,celebdf,CelebDF
id61_0003,0,0.6023896389008652,POS,celebdf,CelebDF
id61_0004,0,0.5567422213945211,POS,celebdf,CelebDF
id61_0005,0,0.5869692280426375,POS,celebdf,CelebDF
id61_0006,0,0.5051136918761937,POS,celebdf,CelebDF
id61_0007,0,0.32185305887845644,POS,celebdf,CelebDF
id61_0008,0,0.5264490683065904,POS,celebdf,CelebDF
id61_0009,0,0.6176634522223746,POS,celebdf,CelebDF
id6_0000,0,0.5720323861296335,POS,celebdf,CelebDF
id6_0001,0,0.36509420113820523,POS,celebdf,CelebDF
id6_0002,0,0.6559493061758308,POS,celebdf,CelebDF
id6_0003,0,0.4885893912943986,POS,celebdf,CelebDF
id6_0004,0,0.8943044439988852,POS,celebdf,CelebDF
id6_0005,0,0.4037530356070976,POS,celebdf,CelebDF
id6_0006,0,0.7428555643608428,POS,celebdf,CelebDF
id6_0007,0,0.7028302803925738,POS,celebdf,CelebDF
id6_0008,0,0.46332312298301814,POS,celebdf,CelebDF
id6_0009,0,0.47264299416853633,POS,celebdf,CelebDF
id7_0000,0,0.7093236380388424,POS,celebdf,CelebDF
id7_0001,0,0.6501999270129908,POS,celebdf,CelebDF
id7_0002,0,0.4204838498484917,POS,celebdf,CelebDF
id7_0005,0,0.5485653817176618,POS,celebdf,CelebDF
id7_0003,0,0.4497867036297489,POS,celebdf,CelebDF
id7_0004,0,0.765869781994696,POS,celebdf,CelebDF
id7_0006,0,0.3596875109841648,POS,celebdf,CelebDF
id7_0007,0,0.4328423635740363,POS,celebdf,CelebDF
id7_0008,0,0.5664446641600462,POS,celebdf,CelebDF
id7_0009,0,0.5193232246374153,POS,celebdf,CelebDF
id8_0000,0,0.432581207421807,POS,celebdf,CelebDF
id8_0002,0,0.6208471196158262,POS,celebdf,CelebDF
id8_0003,0,0.5456531366467162,POS,celebdf,CelebDF
id8_0004,0,0.9413999364948622,POS,celebdf,CelebDF
id8_0005,0,0.6832535140738859,POS,celebdf,CelebDF
id8_0006,0,0.47067925095004254,POS,celebdf,CelebDF
id8_0009,0,0.9436499641037739,POS,celebdf,CelebDF
id9_0000,0,0.8393639301772688,POS,celebdf,CelebDF
id9_0001,0,0.38149023966320555,POS,celebdf,CelebDF
id9_0002,0,0.5844159325139335,POS,celebdf,CelebDF
id9_0003,0,0.5391410515784815,POS,celebdf,CelebDF
id9_0006,0,0.6437018459230509,POS,celebdf,CelebDF
id9_0005,0,0.7244372244268742,POS,celebdf,CelebDF
id9_0004,0,0.2790604416068975,POS,celebdf,CelebDF
id9_0007,0,0.6113076024479357,POS,celebdf,CelebDF
id9_0009,0,0.5340652333650245,POS,celebdf,CelebDF
id9_0008,0,0.854824784819652,POS,celebdf,CelebDF
00003,0,0.4248906238506652,POS,celebdf,CelebDF
00002,0,0.4643230497906846,POS,celebdf,CelebDF
00007,0,0.5968508150387409,POS,celebdf,CelebDF
00001,0,0.5970611881495141,POS,celebdf,CelebDF
00004,0,0.5584787492671545,POS,celebdf,CelebDF
00006,0,0.5089180694847966,POS,celebdf,CelebDF
00000,0,0.6268737652347478,POS,celebdf,CelebDF
00005,0,0.45386978041079046,POS,celebdf,CelebDF
00008,0,0.2614177292376458,POS,celebdf,CelebDF
00010,0,0.7331256788511218,POS,celebdf,CelebDF
00012,0,0.5779484417124872,POS,celebdf,CelebDF
00009,0,0.6184251577023758,POS,celebdf,CelebDF
00015,0,0.5047453512434334,POS,celebdf,CelebDF
00011,0,0.48444883382480036,POS,celebdf,CelebDF
00013,0,0.6032430752907963,POS,celebdf,CelebDF
00014,0,0.5983579035934432,POS,celebdf,CelebDF
00017,0,0.6640601487691429,POS,celebdf,CelebDF
00016,0,0.4480440662186473,POS,celebdf,CelebDF
00018,0,0.7258454722374736,POS,celebdf,CelebDF
00020,0,0.5990559084009713,POS,celebdf,CelebDF
00019,0,0.660824170103636,POS,celebdf,CelebDF
00021,0,0.6994617738394563,POS,celebdf,CelebDF
00022,0,0.42508711899017426,POS,celebdf,CelebDF
00023,0,0.8248364771633289,POS,celebdf,CelebDF
00025,0,0.5855120085005743,POS,celebdf,CelebDF
00024,0,0.44265292668242207,POS,celebdf,CelebDF
00026,0,0.3797019340092865,POS,celebdf,CelebDF
00028,0,0.2953951779630135,POS,celebdf,CelebDF
00027,0,0.5850301156046233,POS,celebdf,CelebDF
00030,0,0.394759011847569,POS,celebdf,CelebDF
00029,0,0.34765975834256524,POS,celebdf,CelebDF
00031,0,0.5910943879680094,POS,celebdf,CelebDF
00032,0,0.5478994066967386,POS,celebdf,CelebDF
00034,0,0.38200427029889994,POS,celebdf,CelebDF
00035,0,0.9357121846746124,POS,celebdf,CelebDF
00036,0,0.6879323095427328,POS,celebdf,CelebDF
00038,0,0.4709365630419496,POS,celebdf,CelebDF
00037,0,0.748621066848187,POS,celebdf,CelebDF
00039,0,0.460810053917779,POS,celebdf,CelebDF
00040,0,0.6186610868252826,POS,celebdf,CelebDF
00041,0,0.4981197008806352,POS,celebdf,CelebDF
00042,0,0.6798447205236959,POS,celebdf,CelebDF
00045,0,0.6332946526741128,POS,celebdf,CelebDF
00043,0,0.5449023443742809,POS,celebdf,CelebDF
00044,0,0.48995495555419605,POS,celebdf,CelebDF
00046,0,0.5347873424023789,POS,celebdf,CelebDF
00047,0,0.35050624924378754,POS,celebdf,CelebDF
00048,0,0.4529922251312719,POS,celebdf,CelebDF
00049,0,0.48617773387571595,POS,celebdf,CelebDF
00050,0,0.9225708886508266,POS,celebdf,CelebDF
00051,0,0.6874180492701434,POS,celebdf,CelebDF
00052,0,0.5601153005857546,POS,celebdf,CelebDF
00054,0,0.7247657566140686,POS,celebdf,CelebDF
00055,0,0.4067038965911881,POS,celebdf,CelebDF
00053,0,0.5914564240674582,POS,celebdf,CelebDF
00056,0,0.8317601300268426,POS,celebdf,CelebDF
00057,0,0.5392818565214011,POS,celebdf,CelebDF
00058,0,0.3524453845048423,POS,celebdf,CelebDF
00059,0,0.29425821274727537,POS,celebdf,CelebDF
00061,0,0.7337871249714268,POS,celebdf,CelebDF
00062,0,0.4766496870757632,POS,celebdf,CelebDF
00060,0,0.5860847234419881,POS,celebdf,CelebDF
00063,0,0.5654297554953759,POS,celebdf,CelebDF
00064,0,0.5439210674116979,POS,celebdf,CelebDF
00065,0,0.5129068526481121,POS,celebdf,CelebDF
00066,0,0.6322735764647338,POS,celebdf,CelebDF
00067,0,0.6068919885842594,POS,celebdf,CelebDF
00068,0,0.3654279758961611,POS,celebdf,CelebDF
00069,0,0.5064711022229414,POS,celebdf,CelebDF
00070,0,0.4296425410716667,POS,celebdf,CelebDF
00071,0,0.5649185198470437,POS,celebdf,CelebDF
00072,0,0.6479061699638353,POS,celebdf,CelebDF
00073,0,0.49601302251832924,POS,celebdf,CelebDF
00075,0,0.5180714012985231,POS,celebdf,CelebDF
00077,0,0.8117025447529703,POS,celebdf,CelebDF
00076,0,0.7523433196750283,POS,celebdf,CelebDF
00078,0,0.5761027324358406,POS,celebdf,CelebDF
00079,0,0.28780004657715763,POS,celebdf,CelebDF
00080,0,0.43664394382208976,POS,celebdf,CelebDF
00081,0,0.5868294147440282,POS,celebdf,CelebDF
00084,0,0.578012229753023,POS,celebdf,CelebDF
00083,0,0.5137251776201612,POS,celebdf,CelebDF
00082,0,0.47802849195745734,POS,celebdf,CelebDF
00085,0,0.26297554514014165,POS,celebdf,CelebDF
00086,0,0.6059232363798264,POS,celebdf,CelebDF
00087,0,0.5865496286682306,POS,celebdf,CelebDF
00088,0,0.8111955411240206,POS,celebdf,CelebDF
00089,0,0.7331274172322515,POS,celebdf,CelebDF
00093,0,0.7948692093038808,POS,celebdf,CelebDF
00090,0,0.7229838910607402,POS,celebdf,CelebDF
00091,0,0.4048263876160624,POS,celebdf,CelebDF
00092,0,0.6742304756464614,POS,celebdf,CelebDF
00094,0,0.5026879437009437,POS,celebdf,CelebDF
00095,0,0.48671192979004235,POS,celebdf,CelebDF
00096,0,0.6934168930319377,POS,celebdf,CelebDF
00097,0,0.6448763219926302,POS,celebdf,CelebDF
00098,0,0.501542018407932,POS,celebdf,CelebDF
00099,0,0.515631433871154,POS,celebdf,CelebDF
00101,0,0.686763941659845,POS,celebdf,CelebDF
00100,0,0.6147600541640055,POS,celebdf,CelebDF
00102,0,0.5587905662062037,POS,celebdf,CelebDF
00103,0,0.4809465296422942,POS,celebdf,CelebDF
00104,0,0.4686675468375203,POS,celebdf,CelebDF
00105,0,0.30396659116736013,POS,celebdf,CelebDF
00106,0,0.6069696058513402,POS,celebdf,CelebDF
00108,0,0.5272520501330417,POS,celebdf,CelebDF
00107,0,0.27768614145218556,POS,celebdf,CelebDF
00109,0,0.4373953117602229,POS,celebdf,CelebDF
00110,0,0.7486656903901718,POS,celebdf,CelebDF
00111,0,0.7050108919734211,POS,celebdf,CelebDF
00112,0,0.6429684152634562,POS,celebdf,CelebDF
00113,0,0.377657530499038,POS,celebdf,CelebDF
00114,0,0.5774617653862174,POS,celebdf,CelebDF
00115,0,0.5686285018827734,POS,celebdf,CelebDF
00117,0,0.5842397791189242,POS,celebdf,CelebDF
00116,0,0.6256404011872273,POS,celebdf,CelebDF
00118,0,0.6913421364193737,POS,celebdf,CelebDF
00119,0,0.31447427384749893,POS,celebdf,CelebDF
00120,0,0.47794816425216696,POS,celebdf,CelebDF
00121,0,0.581108410737102,POS,celebdf,CelebDF
00122,0,0.5476294344115425,POS,celebdf,CelebDF
00124,0,0.7014627361407626,POS,celebdf,CelebDF
00123,0,0.9668899694211451,POS,celebdf,CelebDF
00125,0,0.5995845160876371,POS,celebdf,CelebDF
00126,0,0.8965696835534593,POS,celebdf,CelebDF
00127,0,0.23198444630116224,POS,celebdf,CelebDF
00128,0,0.6248333078776643,POS,celebdf,CelebDF
00129,0,0.6468184523658884,POS,celebdf,CelebDF
00130,0,0.8005575100818648,POS,celebdf,CelebDF
00131,0,0.8212932532799334,POS,celebdf,CelebDF
00135,0,0.39884866857827084,POS,celebdf,CelebDF
00133,0,0.8403005130123105,POS,celebdf,CelebDF
00132,0,0.6394221540115771,POS,celebdf,CelebDF
00136,0,0.4162439749759685,POS,celebdf,CelebDF
00137,0,0.7042491551745261,POS,celebdf,CelebDF
00138,0,0.5287032724580097,POS,celebdf,CelebDF
00139,0,0.497206476313121,POS,celebdf,CelebDF
00140,0,0.9613693438781808,POS,celebdf,CelebDF
00141,0,0.663993259753991,POS,celebdf,CelebDF
00143,0,0.3460460326042904,POS,celebdf,CelebDF
00142,0,0.7531341285618475,POS,celebdf,CelebDF
00144,0,0.6205684078059986,POS,celebdf,CelebDF
00145,0,0.38210565448807793,POS,celebdf,CelebDF
00146,0,0.45057652309874713,POS,celebdf,CelebDF
00147,0,0.7256350074043255,POS,celebdf,CelebDF
00148,0,0.541335213333039,POS,celebdf,CelebDF
00149,0,0.575432459749502,POS,celebdf,CelebDF
00151,0,0.42666550211033394,POS,celebdf,CelebDF
00150,0,0.5965707360831675,POS,celebdf,CelebDF
00152,0,0.47804500914401304,POS,celebdf,CelebDF
00153,0,0.5630386173787529,POS,celebdf,CelebDF
00154,0,0.4818680644752933,POS,celebdf,CelebDF
00156,0,0.5201657870355183,POS,celebdf,CelebDF
00155,0,0.8164388109844385,POS,celebdf,CelebDF
00157,0,0.7473085585624936,POS,celebdf,CelebDF
00158,0,0.3533070354757977,POS,celebdf,CelebDF
00159,0,0.2857936750498662,POS,celebdf,CelebDF
00160,0,0.4786451159266781,POS,celebdf,CelebDF
00161,0,0.5030141352842737,POS,celebdf,CelebDF
00162,0,0.46986758650261545,POS,celebdf,CelebDF
00163,0,0.39180492318560006,POS,celebdf,CelebDF
00165,0,0.5867019743029258,POS,celebdf,CelebDF
00166,0,0.6049019065860664,POS,celebdf,CelebDF
00167,0,0.4306551926376447,POS,celebdf,CelebDF
00168,0,0.6355763382929742,POS,celebdf,CelebDF
00169,0,0.5069692792445276,POS,celebdf,CelebDF
00170,0,0.5493618165586817,POS,celebdf,CelebDF
00171,0,0.49636482156743195,POS,celebdf,CelebDF
00172,0,0.4295862524654618,POS,celebdf,CelebDF
00173,0,0.7577173138137585,POS,celebdf,CelebDF
00174,0,0.5458408085587327,POS,celebdf,CelebDF
00175,0,0.5736139532929675,POS,celebdf,CelebDF
00176,0,0.5490593026307472,POS,celebdf,CelebDF
00178,0,0.49681943399647494,POS,celebdf,CelebDF
00177,0,0.4197907214647553,POS,celebdf,CelebDF
00179,0,0.7982035966043572,POS,celebdf,CelebDF
00180,0,0.6685578634342706,POS,celebdf,CelebDF
00181,0,0.6493300858415038,POS,celebdf,CelebDF
00183,0,0.43913067603174816,POS,celebdf,CelebDF
00182,0,0.754308987909568,POS,celebdf,CelebDF
00184,0,0.5323183563018941,POS,celebdf,CelebDF
00185,0,0.528129845700151,POS,celebdf,CelebDF
00186,0,0.5835571867382192,POS,celebdf,CelebDF
00187,0,0.5506885123519099,POS,celebdf,CelebDF
00189,0,0.45941275959452665,POS,celebdf,CelebDF
00188,0,0.45784358468786585,POS,celebdf,CelebDF
00190,0,0.3790505141599232,POS,celebdf,CelebDF
00191,0,0.5257090803957951,POS,celebdf,CelebDF
00192,0,0.40726689495974133,POS,celebdf,CelebDF
00193,0,0.4029835593452434,POS,celebdf,CelebDF
00194,0,0.4326519065209312,POS,celebdf,CelebDF
00195,0,0.5696627209970887,POS,celebdf,CelebDF
00197,0,0.6790072940569946,POS,celebdf,CelebDF
00196,0,0.3938031048627347,POS,celebdf,CelebDF
00198,0,0.6987493880346702,POS,celebdf,CelebDF
00199,0,0.24647433220323053,POS,celebdf,CelebDF
00200,0,0.5662958237352539,POS,celebdf,CelebDF
00203,0,0.8390172868457613,POS,celebdf,CelebDF
00202,0,0.5261127530799669,POS,celebdf,CelebDF
00207,0,0.21434473567160314,POS,celebdf,CelebDF
00204,0,0.3781199532619072,POS,celebdf,CelebDF
00205,0,0.561707812924259,POS,celebdf,CelebDF
00206,0,0.6356555975423616,POS,celebdf,CelebDF
00208,0,0.5207038923732727,POS,celebdf,CelebDF
00209,0,0.6802482259894921,POS,celebdf,CelebDF
00211,0,0.479320875359702,POS,celebdf,CelebDF
00213,0,0.45323250157400635,POS,celebdf,CelebDF
00212,0,0.5463670838829279,POS,celebdf,CelebDF
00214,0,0.33746984922554146,POS,celebdf,CelebDF
00215,0,0.6141878370679212,POS,celebdf,CelebDF
00216,0,0.5897329622978872,POS,celebdf,CelebDF
00217,0,0.3932331150460388,POS,celebdf,CelebDF
00218,0,0.6392556375306881,POS,celebdf,CelebDF
00219,0,0.4720567487612479,POS,celebdf,CelebDF
00222,0,0.6134869354301914,POS,celebdf,CelebDF
